surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
vung tau,typo,Vũng Tàu,Thành phố Vũng Tàu,oilgas:geo:thanh_pho_vung_tau,geo,PARTNER,,geo,ENERGY,contains,TRUE
Thành phố Đà Nẵng,canonical,Đà Nẵng,Thành phố Đà Nẵng,oilgas:geo:thanh_pho_a_nang,geo,PARTNER,,geo,ENERGY,contains,TRUE
Đà Nẵng,official,Đà Nẵng,Thành phố Đà Nẵng,oilgas:geo:thanh_pho_a_nang,geo,PARTNER,,geo,ENERGY,contains,TRUE
ThànhphốĐàNẵng,typo,Đà Nẵng,Thành phố Đà Nẵng,oilgas:geo:thanh_pho_a_nang,geo,PARTNER,,geo,ENERGY,contains,TRUE
thanh pho đa nang,typo,Đà Nẵng,Thành phố Đà Nẵng,oilgas:geo:thanh_pho_a_nang,geo,PARTNER,,geo,ENERGY,contains,TRUE
ĐàNẵng,typo,Đà Nẵng,Thành phố Đà Nẵng,oilgas:geo:thanh_pho_a_nang,geo,PARTNER,,geo,ENERGY,contains,TRUE
đa nang,typo,Đà Nẵng,Thành phố Đà Nẵng,oilgas:geo:thanh_pho_a_nang,geo,PARTNER,,geo,ENERGY,contains,TRUE
Ấn Độ,canonical,Ấn Độ,Ấn Độ,oilgas:geo:an_o,geo,PARTNER,,geo,ENERGY,contains,TRUE
an đo,typo,Ấn Độ,Ấn Độ,oilgas:geo:an_o,geo,PARTNER,,geo,ENERGY,contains,TRUE
ẤnĐộ,typo,Ấn Độ,Ấn Độ,oilgas:geo:an_o,geo,PARTNER,,geo,ENERGY,contains,TRUE
