surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
naturalgasindustry,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
xulykhi,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
hatangkhi,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khíđốt,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khi đot,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
xửlýkhí,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
gasinfrastructure,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khidot,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
phânphốikhí,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
hạtầngkhí,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
gasindustry,typo,Công nghiệp khí,Công nghiệp khí và hạ tầng khí đốt,oilgas:ind:cong_nghiep_khi,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Ngành lọc hóa dầu và chế biến,canonical,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Lọc hóa dầu,official,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
refining,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lọc dầu,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
refinery sector,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nhà máy lọc dầu,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
NMLD,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
refining industry,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lọc dầu Dung Quất,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lọc Nghi Sơn,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petroleum refining,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
chưng cất dầu,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành lọc dầu,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
oil refining,variant,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
BSR,abbrev,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
NSRP,abbrev,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nha may loc dau,slang,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
loc dau,slang,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh loc dau,slang,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
chung cat dau,slang,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
loc hoa dau,slang,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
refinery,slang,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
bsr,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nhamaylocdau,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngànhlọchóadầuvàchếbiến,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh loc hoa dau va che bien,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
chungcatdau,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
refinerysector,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petroleumrefining,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nmld,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
chưngcấtdầu,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lọcNghiSơn,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
loc nghi son,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lọcdầuDungQuất,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
loc dau dung quat,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
oilrefining,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
refiningindustry,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Lọchóadầu,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngànhlọcdầu,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
locdau,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lọcdầu,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nhàmáylọcdầu,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
lochoadau,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nsrp,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganhlocdau,typo,Lọc hóa dầu,Ngành lọc hóa dầu và chế biến,oilgas:ind:loc_hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành hóa dầu và hóa chất,canonical,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành hóa dầu,official,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrochemical,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hóa chất dầu khí,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrochemical industry,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành petrochemical,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
polyolefin,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hóa dầu miền Nam,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrochemistry,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngành hóa chất,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
plastic feedstock,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
olefins,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
aromatics,variant,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
PC,abbrev,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Petrochem,abbrev,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hoa chat dau khi,slang,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh hoa chat,slang,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hoa dau mien nam,slang,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh hoa dau,slang,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hóachấtdầukhí,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrochemicalindustry,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
plasticfeedstock,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hoachatdaukhi,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngànhhóachất,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
petrochem,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
pc,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
ngànhpetrochemical,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh petrochemical,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganhhoachat,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngànhhóadầuvàhóachất,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganh hoa dau va hoa chat,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hoadaumiennam,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
nganhhoadau,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngànhhóadầu,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
hóadầumiềnNam,typo,Ngành hóa dầu,Ngành hóa dầu và hóa chất,oilgas:ind:hoa_dau,industry_sector,PARTNER,Hạ nguồn,sector,ENERGY,contains,TRUE
Ngành nhiệt điện than và khí,canonical,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Nhiệt điện,official,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
thermal power,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điện khí than,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
thermal power plant,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhà máy nhiệt điện,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điện than,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điện khí,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
coal power,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
gas power,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
CCGT,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
ngành nhiệt điện,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
thermal electricity,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
BOT điện,variant,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
NĐ,abbrev,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
NMĐ,abbrev,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nha may nhiet dien,slang,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dien than,slang,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dien khi,slang,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganh nhiet dien,slang,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhiet dien than,slang,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhiet dien khi,slang,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhietdienthan,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganhnhietdien,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điệnkhíthan,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
đien khi than,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nmđ,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
ngànhnhiệtđiện,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganh nhiet đien,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
ccgt,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điệnkhí,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
đien khi,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
coalpower,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
thermalpowerplant,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Ngànhnhiệtđiệnthanvàkhí,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nganh nhiet đien than va khi,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
thermalpower,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
BOTđiện,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
bot đien,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhamaynhietdien,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
thermalelectricity,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
gaspower,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nđ,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhietdienkhi,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Nhiệtđiện,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhiet đien,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dienkhi,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
điệnthan,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
đien than,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nhàmáynhiệtđiện,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
nha may nhiet đien,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
dienthan,typo,Nhiệt điện,Ngành nhiệt điện than và khí,oilgas:ind:nhiet_dien,industry_sector,PARTNER,Ngành điện,sector,ENERGY,contains,TRUE
Ngành LNG và khí hóa lỏng,canonical,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
Ngành LNG,official,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
ngành LNG,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNG industry,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
khí hóa lỏng,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
LNG terminal,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
cơ sở LNG,variant,Ngành LNG,Ngành LNG và khí hóa lỏng,oilgas:ind:lng_sector,industry_sector,PARTNER,Trung nguồn,sector,ENERGY,contains,TRUE
